Year,LocationAbbr,LocationDesc,DataSource,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,CategoryID,IndicatorID,LocationID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
2021,HHS2,HHS Region 2,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,70.4,70.4,,,61.8,77.7,177,31634,Disability Status,No Disability,,,DISEST,RACEIND,81,RACE07,AGEADJPREV,DISSTAT,NODIS,,
2021,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,6.4,6.4,,,5.5,7.5,299,182481,Disability Type,Self-care Disability,,,DISEST,AGEIND,39,AGE02,PREV,DISTYPE,SELFDIS,,
2021,HHS4,HHS Region 4,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Mobility Disability,,,DISEST,RACEIND,83,RACE06,AGEADJPREV,DISTYPE,MOBDIS,,
2021,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,15.4,15.4,,,12.2,19.2,140,28215,Disability Type,Independent Living Disability,,,DISEST,RACEIND,86,RACE04,AGEADJPREV,DISTYPE,INDDIS,,
2021,AK,Alaska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,12.3,12.3,,,10.7,14.2,400,33200,Disability Type,Mobility Disability,,,DISEST,SEXIND,2,SEX02,AGEADJPREV,DISTYPE,MOBDIS,,
2021,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,5.8,5.8,,,4.6,7.4,173,33223,Disability Type,Hearing Disability,,,DISEST,RACEIND,15,RACE05,AGEADJPREV,DISTYPE,HEARDIS,,
2021,MA,Massachusetts,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,90.1,90.1,,,84.6,93.8,341,359207,Disability Status,No Disability,,,DISEST,RACEIND,25,RACE05,AGEADJPREV,DISSTAT,NODIS,,
2021,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Hearing Disability,,,DISEST,RACEIND,84,RACE03,AGEADJPREV,DISTYPE,HEARDIS,,
2021,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,14.9,14.9,,,13.1,16.9,317,72482,Disability Status,Any Disability,,,DISEST,AGEIND,15,AGE01,PREV,DISSTAT,DISABL,,
2021,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,47.7,47.7,,,37.5,58.1,153,4920,Disability Status,Any Disability,,,DISEST,AGEIND,66,AGE03,PREV,DISSTAT,DISABL,,
2021,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,No Disability,,,DISEST,RACEIND,49,RACE06,AGEADJPREV,DISSTAT,NODIS,,
2021,AK,Alaska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,5.5,5.5,,,4.2,7.3,90,14639,Disability Type,Independent Living Disability,,,DISEST,AGEIND,2,AGE01,PREV,DISTYPE,INDDIS,,
2021,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,15.7,15.7,,,13.7,17.9,399,119485,Disability Type,Mobility Disability,,,DISEST,RACEIND,86,RACE02,AGEADJPREV,DISTYPE,MOBDIS,,
2021,KY,Kentucky,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,No Disability,,,DISEST,RACEIND,21,RACE07,AGEADJPREV,DISSTAT,NODIS,,
2021,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,13.5,13.5,,,12.3,14.7,636,259844,Disability Type,Cognitive Disability,,,DISEST,AGEIND,27,AGE01,PREV,DISTYPE,COGDIS,,
2021,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,81.4,81.4,,,70.2,89,69,18531,Disability Status,No Disability,,,DISEST,RACEIND,15,RACE02,AGEADJPREV,DISSTAT,NODIS,,
2021,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,Any Disability,,,DISEST,RACEIND,16,RACE06,AGEADJPREV,DISSTAT,DISABL,,
2021,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,6,RACE04,AGEADJPREV,DISTYPE,SELFDIS,,
2021,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,12.3,12.3,,,11.1,13.6,653,456721,Disability Type,Cognitive Disability,,,DISEST,RACEIND,51,RACE01,AGEADJPREV,DISTYPE,COGDIS,,
2021,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,4.3,4.3,,,3.4,5.5,223,178615,Disability Type,Self-care Disability,,,DISEST,SEXIND,13,SEX02,AGEADJPREV,DISTYPE,SELFDIS,,
2021,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,5.2,5.2,,,4.6,6,465,31070,Disability Type,Hearing Disability,,,DISEST,RACEIND,50,RACE01,AGEADJPREV,DISTYPE,HEARDIS,,
2021,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,26.4,26.4,,,25.7,27.1,13238,2573011,Disability Status,Any Disability,,,DISEST,VETIND,86,VET2,AGEADJPREV,DISSTAT,DISABL,,
2021,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,6.1,6.1,,,3.6,10.2,23,118292,Disability Type,Self-care Disability,,,DISEST,RACEIND,6,RACE02,AGEADJPREV,DISTYPE,SELFDIS,,
2021,NE,Nebraska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,11.2,11.2,,,6.5,18.5,24,2983,Disability Type,Independent Living Disability,,,DISEST,RACEIND,31,RACE04,AGEADJPREV,DISTYPE,INDDIS,,
2021,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,14.3,14.3,,,12.8,15.9,689,329584,Disability Type,Cognitive Disability,,,DISEST,RACEIND,45,RACE01,AGEADJPREV,DISTYPE,COGDIS,,
2021,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,13.8,13.8,,,10.8,17.6,93,17202,Disability Type,Mobility Disability,,,DISEST,RACEIND,35,RACE07,AGEADJPREV,DISTYPE,MOBDIS,,
2021,VI,U.S. Virgin Islands,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Vision Disability,,,DISEST,RACEIND,78,RACE06,AGEADJPREV,DISTYPE,VISDIS,,
2021,TX,Texas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,7.8,7.8,,,5.5,10.9,81,208615,Disability Type,Vision Disability,,,DISEST,RACEIND,48,RACE02,AGEADJPREV,DISTYPE,VISDIS,,
2021,MD,Maryland,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,24.8,24.8,,,23.3,26.3,2297,619130,Disability Status,Any Disability,,,DISEST,SEXIND,24,SEX02,AGEADJPREV,DISSTAT,DISABL,,
2021,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,12,12,,,7.6,18.6,27,23974,Disability Type,Independent Living Disability,,,DISEST,RACEIND,29,RACE03,AGEADJPREV,DISTYPE,INDDIS,,
2021,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,4.5,4.5,,,3.5,5.8,168,23108,Disability Type,Hearing Disability,,,DISEST,SEXIND,44,SEX02,AGEADJPREV,DISTYPE,HEARDIS,,
2021,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,Any Disability,,,DISEST,RACEIND,34,RACE07,AGEADJPREV,DISSTAT,DISABL,,
2021,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,52.3,52.3,,,41.9,62.5,221,5398,Disability Status,No Disability,,,DISEST,AGEIND,66,AGE03,PREV,DISSTAT,NODIS,,
2021,AR,Arkansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,5.9,5.9,,,4.3,8,57,58531,Disability Type,Mobility Disability,,,DISEST,AGEIND,5,AGE01,PREV,DISTYPE,MOBDIS,,
2021,LA,Louisiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Vision Disability,,,DISEST,RACEIND,22,RACE06,AGEADJPREV,DISTYPE,VISDIS,,
2021,ME,Maine,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,20.4,20.4,,,11.7,33.2,27,1991,Disability Type,Mobility Disability,,,DISEST,RACEIND,23,RACE07,AGEADJPREV,DISTYPE,MOBDIS,,
2021,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,39.2,39.2,,,37.1,41.4,1570,1092857,Disability Status,Any Disability,,,DISEST,VETIND,72,VET2,AGEADJPREV,DISSTAT,DISABL,,
2021,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Cognitive Disability,,,DISEST,RACEIND,41,RACE07,AGEADJPREV,DISTYPE,COGDIS,,
2021,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,17.1,17.1,,,11.3,24.9,64,1768,Disability Type,Hearing Disability,,,DISEST,AGEIND,66,AGE03,PREV,DISTYPE,HEARDIS,,
2021,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,53,RACE05,AGEADJPREV,DISTYPE,INDDIS,,
2021,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,14,14,,,8.5,22.2,19,4446,Disability Type,Independent Living Disability,,,DISEST,RACEIND,20,RACE07,AGEADJPREV,DISTYPE,INDDIS,,
2021,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,5.4,5.4,,,3.7,7.7,227,55337,Disability Type,Vision Disability,,,DISEST,VETIND,36,VET1,AGEADJPREV,DISTYPE,VISDIS,,
2021,MI,Michigan,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Hearing Disability,,,DISEST,RACEIND,26,RACE03,AGEADJPREV,DISTYPE,HEARDIS,,
2021,TX,Texas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,3.9,3.9,,,3,5,146,407807,Disability Type,Vision Disability,,,DISEST,AGEIND,48,AGE01,PREV,DISTYPE,VISDIS,,
2021,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Hearing Disability,,,DISEST,RACEIND,50,RACE06,AGEADJPREV,DISTYPE,HEARDIS,,
2021,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,25.8,25.8,,,24.7,26.9,6917,1654416,Disability Status,Any Disability,,,DISEST,SEXIND,80,SEX02,AGEADJPREV,DISSTAT,DISABL,,
2021,NE,Nebraska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Cognitive Disability,,,DISEST,RACEIND,31,RACE05,AGEADJPREV,DISTYPE,COGDIS,,
2021,WY,Wyoming,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,3.9,3.9,,,2.8,5.3,90,8880,Disability Type,Vision Disability,,,DISEST,SEXIND,56,SEX01,AGEADJPREV,DISTYPE,VISDIS,,
2021,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,6,6,,,5.5,6.6,2053,526937,Disability Type,Independent Living Disability,,,DISEST,RACEIND,36,RACE01,AGEADJPREV,DISTYPE,INDDIS,,
2021,AZ,Arizona,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,15,15,,,13.4,16.8,426,365956,Disability Type,Cognitive Disability,,,DISEST,AGEIND,4,AGE01,PREV,DISTYPE,COGDIS,,
2021,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,13.2,13.2,,,11.9,14.6,762,872326,Disability Type,Cognitive Disability,,,DISEST,VETIND,13,VET2,AGEADJPREV,DISTYPE,COGDIS,,
2021,AZ,Arizona,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,4.6,4.6,,,3.7,5.6,173,73551,Disability Type,Self-care Disability,,,DISEST,AGEIND,4,AGE02,PREV,DISTYPE,SELFDIS,,
2021,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,2.6,2.6,,,2.4,2.8,1549,251398,Disability Type,Self-care Disability,,,DISEST,RACEIND,86,RACE01,AGEADJPREV,DISTYPE,SELFDIS,,
2021,WI,Wisconsin,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,77.7,77.7,,,75,80.2,1611,1135746,Disability Status,No Disability,,,DISEST,AGEIND,55,AGE02,PREV,DISSTAT,NODIS,,
2021,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,12.5,12.5,,,10.5,14.9,166,152366,Disability Type,Independent Living Disability,,,DISEST,AGEIND,1,AGE02,PREV,DISTYPE,INDDIS,,
2021,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,50,RACE05,AGEADJPREV,DISTYPE,SELFDIS,,
2021,DC,District of Columbia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,3.6,3.6,,,2.8,4.6,126,16494,Disability Type,Hearing Disability,,,DISEST,VETIND,11,VET2,AGEADJPREV,DISTYPE,HEARDIS,,
2021,US,"United States, DC & Territories",BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,4,4,,,3.6,4.4,2836,1250534,Disability Type,Vision Disability,,,DISEST,VETIND,59,VET1,AGEADJPREV,DISTYPE,VISDIS,,
2021,WI,Wisconsin,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,55,RACE06,AGEADJPREV,DISTYPE,INDDIS,,
2021,MD,Maryland,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,2.7,2.7,,,2.1,3.4,118,36292,Disability Type,Hearing Disability,,,DISEST,RACEIND,24,RACE02,AGEADJPREV,DISTYPE,HEARDIS,,
2021,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,14.4,14.4,,,13.1,15.8,521,325219,Disability Type,Cognitive Disability,,,DISEST,RACEIND,41,RACE01,AGEADJPREV,DISTYPE,COGDIS,,
2021,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Mobility Disability,,,DISEST,RACEIND,35,RACE06,AGEADJPREV,DISTYPE,MOBDIS,,
2021,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,13.3,13.3,,,9.5,18.3,41,10190,Disability Type,Independent Living Disability,,,DISEST,RACEIND,18,RACE04,AGEADJPREV,DISTYPE,INDDIS,,
2021,AR,Arkansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,5,RACE05,AGEADJPREV,DISTYPE,INDDIS,,
2021,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,9.8,9.8,,,6.4,14.6,30,7818,Disability Type,Vision Disability,,,DISEST,RACEIND,29,RACE04,AGEADJPREV,DISTYPE,VISDIS,,
